"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://theblueprint.training/4-rank-tracking-methods-for-ai-search/","text/html; charset=UTF-8","200","OK","Indexable","","a32f18581fc3e11124baf83b5af7135f","68","https://theblueprint.training/4-rank-tracking-methods-for-ai-search/","https://theblueprint.training/4-rank-tracking-methods-for-ai-search/"
"https://theblueprint.training/seo-proposal-template/","text/html; charset=UTF-8","200","OK","Indexable","","ba898ec2848984680999df4a9dc7edf6","52","https://theblueprint.training/seo-proposal-template/","https://theblueprint.training/seo-proposal-template/"
"https://theblueprint.training/wp-content/uploads/2024/06/Cover-3.png","image/png","200","OK","Indexable","","","68","","https://theblueprint.training/wp-content/uploads/2024/06/Cover-3.png"
"https://theblueprint.training/outsource-seo/","text/html; charset=UTF-8","200","OK","Indexable","","38f9576eb30a21538a32042544cce8e1","44","https://theblueprint.training/outsource-seo/","https://theblueprint.training/outsource-seo/"
"https://theblueprint.training/how-to-productize-services/","text/html; charset=UTF-8","200","OK","Indexable","","a5280109023ba36c2e74510775c5982d","57","https://theblueprint.training/how-to-productize-services/","https://theblueprint.training/how-to-productize-services/"
"https://theblueprint.training/scaling-saas-companies-dave-rogenmoser/","text/html; charset=UTF-8","200","OK","Indexable","","cae61ed933bfd7ee7a83fbc551431f01","69","https://theblueprint.training/scaling-saas-companies-dave-rogenmoser/","https://theblueprint.training/scaling-saas-companies-dave-rogenmoser/"
"https://theblueprint.training/agency-website-template/","text/html; charset=UTF-8","200","OK","Indexable","","a05587542505296cd6644bb7a88a24aa","54","https://theblueprint.training/agency-website-template/","https://theblueprint.training/agency-website-template/"
"https://theblueprint.training/jimmy-daly/","text/html; charset=UTF-8","200","OK","Indexable","","f2d5f68b282b2d7693754c5ebec49d00","41","https://theblueprint.training/jimmy-daly/","https://theblueprint.training/jimmy-daly/"
"https://theblueprint.training/garrett-mehrguth/","text/html; charset=UTF-8","200","OK","Indexable","","4b9b2826e5c124856def6ca148219ab1","47","https://theblueprint.training/garrett-mehrguth/","https://theblueprint.training/garrett-mehrguth/"
"https://theblueprint.training/public-relations-strategies-george-bradley/","text/html; charset=UTF-8","200","OK","Indexable","","f47744aa8964d156b2e0332c4e65691","73","https://theblueprint.training/public-relations-strategies-george-bradley/","https://theblueprint.training/public-relations-strategies-george-bradley/"
"https://theblueprint.training/extend-agency-contracts/","text/html; charset=UTF-8","200","OK","Indexable","","5a3abcfa2ded92a766e3dce616a7a803","54","https://theblueprint.training/extend-agency-contracts/","https://theblueprint.training/extend-agency-contracts/"
"https://theblueprint.training/ross-hudgens/","text/html; charset=UTF-8","200","OK","Indexable","","e507535c6f22a1ed89271078074b95d1","43","https://theblueprint.training/ross-hudgens/","https://theblueprint.training/ross-hudgens/"
"https://theblueprint.training/olga-andrienko/","text/html; charset=UTF-8","200","OK","Indexable","","3a068619a0f83d4f6dc6d16bddf12f02","45","https://theblueprint.training/olga-andrienko/","https://theblueprint.training/olga-andrienko/"
"https://theblueprint.training/wp-content/uploads/2024/08/maxresdefault.jpg","image/jpeg","200","OK","Indexable","","","74","","https://theblueprint.training/wp-content/uploads/2024/08/maxresdefault.jpg"
"https://theblueprint.training/why-productize-agency/","text/html; charset=UTF-8","200","OK","Indexable","","7b1e93d470dd2e317c7c1a1644cad647","52","https://theblueprint.training/why-productize-agency/","https://theblueprint.training/why-productize-agency/"
"https://theblueprint.training/why-seo/","text/html; charset=UTF-8","200","OK","Indexable","","d0078cee5ade8fd92c156d70f9547fde","38","https://theblueprint.training/why-seo/","https://theblueprint.training/why-seo/"
"https://theblueprint.training/bigger-agency-clients/","text/html; charset=UTF-8","200","OK","Indexable","","83522fe3dede23330460739efbbd6df0","52","https://theblueprint.training/bigger-agency-clients/","https://theblueprint.training/bigger-agency-clients/"
"https://theblueprint.training/wp-content/uploads/2024/07/Cover-1.png","image/png","200","OK","Indexable","","","68","","https://theblueprint.training/wp-content/uploads/2024/07/Cover-1.png"
"https://theblueprint.training/blended-search/","text/html; charset=UTF-8","200","OK","Indexable","","d8a8dc87ce5393cc2317254880d1c1d","45","https://theblueprint.training/blended-search/","https://theblueprint.training/blended-search/"
"https://theblueprint.training/agency-lead-generation/","text/html; charset=UTF-8","200","OK","Indexable","","6cbde31ded10ca2013452985482d9bae","53","https://theblueprint.training/agency-lead-generation/","https://theblueprint.training/agency-lead-generation/"
"https://theblueprint.training/content-brief-template/","text/html; charset=UTF-8","200","OK","Indexable","","bb178016750b34a240e9eaaaec5867d3","53","https://theblueprint.training/content-brief-template/","https://theblueprint.training/content-brief-template/"
"https://theblueprint.training/julia-mccoy/","text/html; charset=UTF-8","200","OK","Indexable","","c6ee9a083c2a0612c5d5bed1341165f8","42","https://theblueprint.training/julia-mccoy/","https://theblueprint.training/julia-mccoy/"
"https://theblueprint.training/link-building-case-study/","text/html; charset=UTF-8","200","OK","Indexable","","bac7a6a1361cd7c110f7284f4f4638e8","55","https://theblueprint.training/link-building-case-study/","https://theblueprint.training/link-building-case-study/"
"https://theblueprint.training/kyle-roof/","text/html; charset=UTF-8","200","OK","Indexable","","1d3a6a5e5db21d76aed6e7b23dffbb9e","40","https://theblueprint.training/kyle-roof/","https://theblueprint.training/kyle-roof/"
"https://theblueprint.training/wp-content/uploads/2024/08/Cover.png","image/png","200","OK","Indexable","","","66","","https://theblueprint.training/wp-content/uploads/2024/08/Cover.png"
"https://theblueprint.training/agency-profitability-management-marcel-petitpas/","text/html; charset=UTF-8","200","OK","Indexable","","10d713c82a0c72bb4aec6c90d3691c98","78","https://theblueprint.training/agency-profitability-management-marcel-petitpas/","https://theblueprint.training/agency-profitability-management-marcel-petitpas/"
"https://theblueprint.training/best-seo-tool-stack/","text/html; charset=UTF-8","200","OK","Indexable","","138a88a32e4857f91b2bf494e77c8f5c","50","https://theblueprint.training/best-seo-tool-stack/","https://theblueprint.training/best-seo-tool-stack/"
"https://theblueprint.training/seo-competitive-analysis/","text/html; charset=UTF-8","200","OK","Indexable","","e24bf78af7776947e38b90414874ef78","55","https://theblueprint.training/seo-competitive-analysis/","https://theblueprint.training/seo-competitive-analysis/"
"https://theblueprint.training/project-management-seo/","text/html; charset=UTF-8","200","OK","Indexable","","38dc814ab449406e949e0b398322ac46","53","https://theblueprint.training/project-management-seo/","https://theblueprint.training/project-management-seo/"
"https://theblueprint.training/wp-content/uploads/2025/02/177.-1-MAN-SEO-TEAM-copy.jpg","image/jpeg","200","OK","Indexable","","","85","","https://theblueprint.training/wp-content/uploads/2025/02/177.-1-MAN-SEO-TEAM-copy.jpg"
"https://theblueprint.training/link-building-pricing/","text/html; charset=UTF-8","200","OK","Indexable","","5ef40e36f77167cc4bd94ca0b938b868","52","https://theblueprint.training/link-building-pricing/","https://theblueprint.training/link-building-pricing/"
"https://theblueprint.training/webris/","text/html; charset=UTF-8","200","OK","Indexable","","cb811517990617c3409b7e5fa96880d8","37","https://theblueprint.training/webris/","https://theblueprint.training/webris/"
"https://theblueprint.training/seo-questions-1/","text/html; charset=UTF-8","200","OK","Indexable","","1b75c90e14e545094d70a010d8257064","46","https://theblueprint.training/seo-questions-1/","https://theblueprint.training/seo-questions-1/"
"https://theblueprint.training/adam-steele/","text/html; charset=UTF-8","200","OK","Indexable","","9fc3207bc8c522ea86fdd504c7746cc1","42","https://theblueprint.training/adam-steele/","https://theblueprint.training/adam-steele/"
"https://theblueprint.training/ahrefs-search-engine-yep/","text/html; charset=UTF-8","200","OK","Indexable","","137546813288d12c78b1fc7230e29c7a","55","https://theblueprint.training/ahrefs-search-engine-yep/","https://theblueprint.training/ahrefs-search-engine-yep/"
"https://theblueprint.training/ai-seo-process/","text/html; charset=UTF-8","200","OK","Indexable","","8c37b46dd73ebb7d1f56369bb00d3e86","45","https://theblueprint.training/ai-seo-process/","https://theblueprint.training/ai-seo-process/"
"https://theblueprint.training/wp-content/uploads/2024/12/143.-Link-building-for-dentists-copy.jpg","image/jpeg","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2024/12/143.-Link-building-for-dentists-copy.jpg"
"https://theblueprint.training/generate-leads-meta-ads/","text/html; charset=UTF-8","200","OK","Indexable","","fefba82dba925c5d8cd680530de7b17","54","https://theblueprint.training/generate-leads-meta-ads/","https://theblueprint.training/generate-leads-meta-ads/"
"https://theblueprint.training/seo-agency-project-management/","text/html; charset=UTF-8","200","OK","Indexable","","82d905efcf811b8c80f299f02f41a160","60","https://theblueprint.training/seo-agency-project-management/","https://theblueprint.training/seo-agency-project-management/"
"https://theblueprint.training/wp-content/uploads/2024/09/91.3-.-surviving-2024-copy.jpg","image/jpeg","200","OK","Indexable","","","87","","https://theblueprint.training/wp-content/uploads/2024/09/91.3-.-surviving-2024-copy.jpg"
"https://theblueprint.training/wp-content/uploads/2024/08/98.-Guest-Interview-BPT-2-copy.jpg","image/jpeg","200","OK","Indexable","","","91","","https://theblueprint.training/wp-content/uploads/2024/08/98.-Guest-Interview-BPT-2-copy.jpg"
"https://theblueprint.training/marketing-your-agency/","text/html; charset=UTF-8","200","OK","Indexable","","e4bd79d7ae5dfa38339840ed31005754","52","https://theblueprint.training/marketing-your-agency/","https://theblueprint.training/marketing-your-agency/"
"https://theblueprint.training/rank-amazon-books-dave-chesson/","text/html; charset=UTF-8","200","OK","Indexable","","4d794f47012261e4cf917ab847af55c8","61","https://theblueprint.training/rank-amazon-books-dave-chesson/","https://theblueprint.training/rank-amazon-books-dave-chesson/"
"https://theblueprint.training/make-money-seo/","text/html; charset=UTF-8","200","OK","Indexable","","fc11dec2033f0007863c6bdc5eb8eb3c","45","https://theblueprint.training/make-money-seo/","https://theblueprint.training/make-money-seo/"
"https://theblueprint.training/david-martin/","text/html; charset=UTF-8","200","OK","Indexable","","45c1469b3afa61a779470a1afc929f78","43","https://theblueprint.training/david-martin/","https://theblueprint.training/david-martin/"
"https://theblueprint.training/web-design-agency-seo/","text/html; charset=UTF-8","200","OK","Indexable","","14980ca682a072472b4e137e42a6d0c","52","https://theblueprint.training/web-design-agency-seo/","https://theblueprint.training/web-design-agency-seo/"
"https://theblueprint.training/facebook-advertising-algorithm-changes/","text/html; charset=UTF-8","200","OK","Indexable","","350d6e82d908ac2600afc6e8941ab9cc","69","https://theblueprint.training/facebook-advertising-algorithm-changes/","https://theblueprint.training/facebook-advertising-algorithm-changes/"
